,sample_id,cluster_label
11645,11645,0
11646,11646,0
11647,11647,0
11648,11648,0
11649,11649,0
11650,11650,0
11651,11651,0
11652,11652,0
11653,11653,0
11654,11654,0
11655,11655,0
11656,11656,0
11657,11657,0
11658,11658,0
11659,11659,0
11660,11660,0
11661,11661,0
11662,11662,0
11663,11663,0
11664,11664,0
11665,11665,0
11666,11666,0
11667,11667,0
11668,11668,0
11669,11669,0
11670,11670,2
11671,11671,0
11672,11672,0
11673,11673,0
11674,11674,0
11675,11675,0
11676,11676,0
11677,11677,0
11678,11678,0
11679,11679,0
11680,11680,0
11681,11681,0
11682,11682,0
11683,11683,0
11684,11684,0
11685,11685,0
11686,11686,0
11687,11687,0
11688,11688,0
11689,11689,0
11690,11690,0
11691,11691,0
11692,11692,0
11693,11693,0
11694,11694,0
11695,11695,0
11696,11696,0
11697,11697,0
11698,11698,0
11699,11699,0
11700,11700,0
11701,11701,0
11702,11702,0
11703,11703,0
11704,11704,0
11705,11705,0
11706,11706,0
11707,11707,0
11708,11708,0
11709,11709,0
11710,11710,0
11711,11711,0
11712,11712,0
11713,11713,0
11714,11714,0
11715,11715,0
11716,11716,0
11717,11717,0
11718,11718,0
11719,11719,0
11720,11720,0
11721,11721,0
11722,11722,0
11723,11723,0
11724,11724,0
11725,11725,0
11726,11726,0
11727,11727,2
11728,11728,0
11729,11729,0
11730,11730,0
11731,11731,0
11732,11732,0
11733,11733,0
11734,11734,0
11735,11735,0
11736,11736,0
11737,11737,0
11738,11738,0
11739,11739,0
11740,11740,0
11741,11741,0
11742,11742,0
11743,11743,0
11744,11744,0
11745,11745,0
11746,11746,0
11747,11747,0
11748,11748,0
11749,11749,0
11750,11750,0
11751,11751,0
11752,11752,0
11753,11753,0
11754,11754,0
11755,11755,0
11756,11756,0
11757,11757,0
11758,11758,0
11759,11759,0
11760,11760,0
11761,11761,0
11762,11762,0
11763,11763,0
11764,11764,0
11765,11765,0
11766,11766,0
11767,11767,0
11768,11768,0
11769,11769,0
11770,11770,0
11771,11771,0
11772,11772,0
11773,11773,0
11774,11774,0
11775,11775,0
11776,11776,0
11777,11777,0
11778,11778,0
11779,11779,0
11780,11780,0
11781,11781,0
11782,11782,0
11783,11783,0
11784,11784,0
11785,11785,0
11786,11786,0
11787,11787,0
11788,11788,0
11789,11789,0
11790,11790,0
11791,11791,0
11792,11792,0
11793,11793,0
11794,11794,0
11795,11795,0
11796,11796,0
11797,11797,0
11798,11798,0
11799,11799,0
11800,11800,0
11801,11801,0
11802,11802,0
11803,11803,0
11804,11804,0
11805,11805,0
11806,11806,0
11807,11807,1
11808,11808,0
11809,11809,0
11810,11810,0
11811,11811,0
11812,11812,0
11813,11813,0
11814,11814,0
11815,11815,0
11816,11816,0
11817,11817,0
11818,11818,0
11819,11819,0
11820,11820,0
11821,11821,0
11822,11822,0
11823,11823,0
11824,11824,0
11825,11825,0
11826,11826,0
11827,11827,0
11828,11828,0
11829,11829,0
11830,11830,0
11831,11831,0
11832,11832,0
11833,11833,0
11834,11834,0
11835,11835,0
11836,11836,0
11837,11837,0
11838,11838,0
11839,11839,0
11840,11840,0
11841,11841,0
11842,11842,0
11843,11843,0
11844,11844,0
11845,11845,0
11846,11846,0
11847,11847,0
11848,11848,0
11849,11849,0
11850,11850,0
11851,11851,0
11852,11852,0
11853,11853,0
11854,11854,0
11855,11855,0
11856,11856,0
11857,11857,0
11858,11858,0
11859,11859,0
11860,11860,0
11861,11861,0
11862,11862,0
11863,11863,0
11864,11864,0
11865,11865,0
11866,11866,0
11867,11867,0
11868,11868,0
11869,11869,0
11870,11870,0
11871,11871,0
11872,11872,0
11873,11873,0
11874,11874,0
11875,11875,0
11876,11876,0
11877,11877,0
11878,11878,0
11879,11879,0
11880,11880,0
11881,11881,0
11882,11882,0
11883,11883,0
11884,11884,0
11885,11885,0
11886,11886,0
11887,11887,0
11888,11888,0
11889,11889,0
11890,11890,0
11891,11891,0
11892,11892,0
11893,11893,0
11894,11894,0
11895,11895,0
11896,11896,0
11897,11897,0
11898,11898,0
11899,11899,0
11900,11900,0
11901,11901,0
11902,11902,0
11903,11903,0
11904,11904,0
11905,11905,0
11906,11906,0
11907,11907,0
11908,11908,0
11909,11909,0
11910,11910,0
11911,11911,0
11912,11912,0
11913,11913,0
11914,11914,0
11915,11915,0
11916,11916,0
11917,11917,0
11918,11918,0
11919,11919,0
11920,11920,0
11921,11921,0
11922,11922,0
11923,11923,0
11924,11924,0
11925,11925,0
11926,11926,0
11927,11927,0
11928,11928,0
11929,11929,0
11930,11930,0
11931,11931,0
11932,11932,0
11933,11933,0
11934,11934,0
11935,11935,0
11936,11936,0
11937,11937,0
11938,11938,0
11939,11939,0
11940,11940,0
11941,11941,0
11942,11942,0
11943,11943,0
11944,11944,0
11945,11945,0
11946,11946,0
11947,11947,0
11948,11948,0
11949,11949,0
11950,11950,1
11951,11951,0
11952,11952,0
11953,11953,0
11954,11954,0
11955,11955,0
11956,11956,0
11957,11957,0
11958,11958,0
11959,11959,0
11960,11960,0
11961,11961,0
11962,11962,0
11963,11963,0
11964,11964,0
11965,11965,0
11966,11966,0
11967,11967,0
11968,11968,0
11969,11969,0
11970,11970,0
11971,11971,0
11972,11972,0
11973,11973,0
11974,11974,0
11975,11975,0
11976,11976,0
11977,11977,0
11978,11978,0
11979,11979,0
11980,11980,0
11981,11981,0
11982,11982,0
11983,11983,0
11984,11984,0
11985,11985,0
11986,11986,0
11987,11987,0
11988,11988,2
11989,11989,0
11990,11990,0
11991,11991,0
11992,11992,0
11993,11993,0
11994,11994,0
11995,11995,0
11996,11996,0
11997,11997,0
11998,11998,0
11999,11999,0
12000,12000,0
12001,12001,0
12002,12002,0
12003,12003,0
12004,12004,0
12005,12005,0
12006,12006,0
12007,12007,0
12008,12008,0
12009,12009,0
12010,12010,0
12011,12011,0
12012,12012,0
12013,12013,0
12014,12014,0
12015,12015,0
12016,12016,0
12017,12017,0
12018,12018,0
12019,12019,0
12020,12020,0
12021,12021,0
12022,12022,0
12023,12023,0
12024,12024,0
12025,12025,0
12026,12026,0
12027,12027,0
12028,12028,0
12029,12029,0
12030,12030,0
12031,12031,0
12032,12032,0
12033,12033,0
12034,12034,0
12035,12035,0
12036,12036,0
12037,12037,0
12038,12038,0
12039,12039,0
12040,12040,0
12041,12041,0
12042,12042,0
12043,12043,0
12044,12044,0
12045,12045,0
12046,12046,2
12047,12047,0
12048,12048,0
12049,12049,0
12050,12050,0
12051,12051,0
12052,12052,0
12053,12053,0
12054,12054,0
12055,12055,0
12056,12056,0
12057,12057,0
12058,12058,0
12059,12059,0
12060,12060,0
12061,12061,0
12062,12062,0
12063,12063,0
12064,12064,0
12065,12065,0
12066,12066,0
12067,12067,0
12068,12068,0
12069,12069,0
12070,12070,0
12071,12071,0
12072,12072,0
12073,12073,0
12074,12074,0
12075,12075,0
12076,12076,0
12077,12077,0
12078,12078,0
12079,12079,0
12080,12080,0
12081,12081,0
12082,12082,0
12083,12083,0
12084,12084,0
12085,12085,0
12086,12086,0
12087,12087,0
12088,12088,0
12089,12089,0
12090,12090,0
12091,12091,0
12092,12092,0
12093,12093,0
12094,12094,0
12095,12095,0
12096,12096,0
12097,12097,0
12098,12098,0
12099,12099,0
12100,12100,0
12101,12101,0
12102,12102,0
12103,12103,0
12104,12104,0
12105,12105,0
12106,12106,0
12107,12107,0
12108,12108,0
12109,12109,0
12110,12110,0
12111,12111,0
12112,12112,0
12113,12113,0
12114,12114,0
12115,12115,0
12116,12116,0
12117,12117,0
12118,12118,0
12119,12119,0
12120,12120,0
12121,12121,0
12122,12122,0
12123,12123,0
12124,12124,0
12125,12125,0
12126,12126,0
12127,12127,2
12128,12128,0
12129,12129,0
12130,12130,0
12131,12131,0
12132,12132,0
12133,12133,0
12134,12134,1
12135,12135,0
12136,12136,0
12137,12137,0
12138,12138,0
12139,12139,0
12140,12140,0
12141,12141,0
12142,12142,0
12143,12143,0
12144,12144,0
12145,12145,0
12146,12146,0
12147,12147,0
12148,12148,0
12149,12149,0
12150,12150,2
12151,12151,0
12152,12152,0
12153,12153,0
12154,12154,0
12155,12155,0
12156,12156,0
12157,12157,0
12158,12158,0
12159,12159,0
12160,12160,0
12161,12161,0
12162,12162,0
12163,12163,0
12164,12164,0
12165,12165,0
12166,12166,0
12167,12167,0
12168,12168,0
12169,12169,0
12170,12170,0
12171,12171,0
12172,12172,0
12173,12173,0
12174,12174,0
12175,12175,0
12176,12176,0
12177,12177,0
12178,12178,0
12179,12179,0
12180,12180,0
12181,12181,0
12182,12182,0
12183,12183,0
12184,12184,0
12185,12185,0
12186,12186,0
12187,12187,0
12188,12188,0
12189,12189,0
12190,12190,0
12191,12191,0
12192,12192,0
12193,12193,0
12194,12194,0
12195,12195,0
12196,12196,0
12197,12197,0
12198,12198,0
12199,12199,0
12200,12200,0
12201,12201,0
12202,12202,0
12203,12203,0
12204,12204,0
12205,12205,0
12206,12206,0
12207,12207,0
12208,12208,0
12209,12209,0
12210,12210,0
12211,12211,0
12212,12212,0
12213,12213,0
12214,12214,0
12215,12215,0
12216,12216,0
12217,12217,0
12218,12218,0
12219,12219,0
12220,12220,1
12221,12221,0
12222,12222,0
12223,12223,0
12224,12224,0
12225,12225,0
12226,12226,0
12227,12227,0
12228,12228,0
12229,12229,0
12230,12230,0
12231,12231,0
12232,12232,0
12233,12233,0
12234,12234,0
12235,12235,0
12236,12236,0
12237,12237,0
12238,12238,0
12239,12239,0
12240,12240,0
12241,12241,0
12242,12242,0
12243,12243,0
12244,12244,0
12245,12245,0
12246,12246,0
12247,12247,0
12248,12248,0
12249,12249,0
12250,12250,0
12251,12251,0
12252,12252,0
12253,12253,0
12254,12254,0
12255,12255,0
12256,12256,0
12257,12257,0
12258,12258,0
12259,12259,0
12260,12260,0
12261,12261,0
12262,12262,0
12263,12263,0
12264,12264,0
12265,12265,0
12266,12266,0
12267,12267,0
12268,12268,0
12269,12269,0
12270,12270,0
12271,12271,0
12272,12272,0
12273,12273,0
12274,12274,0
12275,12275,0
12276,12276,0
12277,12277,0
12278,12278,0
12279,12279,0
12280,12280,0
12281,12281,0
12282,12282,0
12283,12283,0
12284,12284,0
12285,12285,0
12286,12286,0
12287,12287,0
12288,12288,0
12289,12289,0
12290,12290,0
12291,12291,0
12292,12292,0
12293,12293,0
12294,12294,0
12295,12295,0
12296,12296,0
12297,12297,2
12298,12298,0
12299,12299,0
12300,12300,0
12301,12301,0
12302,12302,0
12303,12303,0
12304,12304,0
12305,12305,0
12306,12306,0
12307,12307,0
12308,12308,0
12309,12309,0
12310,12310,0
12311,12311,0
12312,12312,0
12313,12313,0
12314,12314,0
12315,12315,0
12316,12316,0
12317,12317,0
12318,12318,0
12319,12319,0
12320,12320,0
12321,12321,0
12322,12322,0
12323,12323,0
12324,12324,0
12325,12325,0
12326,12326,0
12327,12327,0
12328,12328,0
12329,12329,0
12330,12330,0
12331,12331,0
12332,12332,0
12333,12333,0
12334,12334,0
12335,12335,0
12336,12336,0
12337,12337,0
12338,12338,0
12339,12339,0
12340,12340,0
12341,12341,0
12342,12342,0
12343,12343,0
12344,12344,0
12345,12345,0
12346,12346,0
12347,12347,0
12348,12348,0
12349,12349,0
12350,12350,0
12351,12351,0
12352,12352,0
12353,12353,0
12354,12354,0
12355,12355,0
12356,12356,0
12357,12357,0
12358,12358,0
12359,12359,0
12360,12360,0
12361,12361,0
12362,12362,0
12363,12363,0
12364,12364,0
12365,12365,0
12366,12366,0
12367,12367,0
12368,12368,0
12369,12369,0
12370,12370,0
12371,12371,0
12372,12372,0
12373,12373,0
12374,12374,2
12375,12375,0
12376,12376,0
12377,12377,0
12378,12378,0
12379,12379,0
12380,12380,0
12381,12381,0
12382,12382,0
12383,12383,0
12384,12384,0
12385,12385,0
12386,12386,0
12387,12387,0
12388,12388,0
12389,12389,0
12390,12390,0
12391,12391,0
12392,12392,0
12393,12393,0
12394,12394,0
12395,12395,0
12396,12396,0
12397,12397,0
12398,12398,0
12399,12399,2
12400,12400,0
12401,12401,0
12402,12402,0
12403,12403,0
12404,12404,0
12405,12405,2
12406,12406,0
12407,12407,0
12408,12408,0
12409,12409,0
12410,12410,0
12411,12411,0
12412,12412,0
12413,12413,0
12414,12414,0
12415,12415,0
12416,12416,0
12417,12417,1
12418,12418,0
12419,12419,0
12420,12420,0
12421,12421,0
12422,12422,0
12423,12423,0
12424,12424,0
12425,12425,0
12426,12426,0
12427,12427,0
12428,12428,0
12429,12429,0
12430,12430,0
12431,12431,0
12432,12432,0
12433,12433,0
12434,12434,0
12435,12435,0
12436,12436,0
12437,12437,0
12438,12438,0
12439,12439,0
12440,12440,0
12441,12441,0
12442,12442,0
12443,12443,0
12444,12444,0
12445,12445,0
12446,12446,0
12447,12447,0
12448,12448,0
12449,12449,0
12450,12450,0
12451,12451,0
12452,12452,0
12453,12453,0
12454,12454,0
12455,12455,0
12456,12456,0
12457,12457,0
12458,12458,0
12459,12459,0
12460,12460,0
12461,12461,0
12462,12462,0
12463,12463,0
12464,12464,0
12465,12465,0
12466,12466,0
12467,12467,0
12468,12468,0
12469,12469,0
12470,12470,0
12471,12471,2
12472,12472,0
12473,12473,0
12474,12474,0
12475,12475,0
12476,12476,0
12477,12477,0
12478,12478,0
12479,12479,0
12480,12480,0
12481,12481,0
12482,12482,0
12483,12483,0
12484,12484,0
12485,12485,0
12486,12486,0
12487,12487,0
12488,12488,0
12489,12489,0
12490,12490,2
12491,12491,0
12492,12492,0
12493,12493,0
12494,12494,0
12495,12495,0
12496,12496,0
12497,12497,0
12498,12498,0
12499,12499,0
12500,12500,0
12501,12501,0
12502,12502,0
12503,12503,0
12504,12504,0
12505,12505,0
12506,12506,0
12507,12507,0
12508,12508,0
12509,12509,0
12510,12510,0
12511,12511,0
12512,12512,0
12513,12513,0
12514,12514,0
12515,12515,0
12516,12516,0
12517,12517,0
12518,12518,0
12519,12519,0
12520,12520,0
12521,12521,0
12522,12522,0
12523,12523,0
12524,12524,0
12525,12525,0
12526,12526,0
12527,12527,0
12528,12528,0
12529,12529,0
12530,12530,0
12531,12531,0
12532,12532,0
12533,12533,0
12534,12534,0
12535,12535,0
12536,12536,0
12537,12537,0
12538,12538,0
12539,12539,0
12540,12540,0
12541,12541,0
12542,12542,0
12543,12543,0
12544,12544,0
12545,12545,0
12546,12546,0
12547,12547,0
12548,12548,0
12549,12549,0
12550,12550,0
12551,12551,0
12552,12552,0
12553,12553,0
12554,12554,0
12555,12555,0
12556,12556,0
12557,12557,0
12558,12558,0
12559,12559,0
12560,12560,2
12561,12561,0
12562,12562,0
12563,12563,0
12564,12564,0
12565,12565,0
12566,12566,0
12567,12567,0
12568,12568,0
12569,12569,0
12570,12570,0
12571,12571,0
12572,12572,0
12573,12573,0
12574,12574,0
12575,12575,0
12576,12576,0
12577,12577,0
12578,12578,0
12579,12579,0
12580,12580,0
12581,12581,0
12582,12582,0
12583,12583,0
12584,12584,0
12585,12585,0
12586,12586,0
12587,12587,0
12588,12588,0
12589,12589,0
12590,12590,0
12591,12591,0
12592,12592,0
12593,12593,0
12594,12594,0
12595,12595,0
12596,12596,0
12597,12597,0
12598,12598,0
12599,12599,0
12600,12600,0
12601,12601,0
12602,12602,0
12603,12603,0
12604,12604,0
12605,12605,0
12606,12606,0
12607,12607,0
12608,12608,0
12609,12609,0
12610,12610,0
12611,12611,0
12612,12612,0
12613,12613,0
12614,12614,0
12615,12615,0
12616,12616,0
12617,12617,0
12618,12618,0
12619,12619,0
12620,12620,0
12621,12621,0
12622,12622,0
12623,12623,0
12624,12624,0
12625,12625,0
12626,12626,0
12627,12627,0
12628,12628,0
12629,12629,0
12630,12630,0
12631,12631,0
12632,12632,0
12633,12633,0
12634,12634,0
12635,12635,0
12636,12636,0
12637,12637,0
12638,12638,0
12639,12639,0
12640,12640,0
12641,12641,0
12642,12642,0
12643,12643,0
12644,12644,0
12645,12645,0
12646,12646,0
12647,12647,0
12648,12648,0
12649,12649,0
12650,12650,0
12651,12651,0
12652,12652,0
12653,12653,0
12654,12654,0
12655,12655,0
12656,12656,0
12657,12657,0
12658,12658,0
12659,12659,0
12660,12660,0
12661,12661,0
12662,12662,1
12663,12663,0
12664,12664,0
12665,12665,0
12666,12666,0
12667,12667,0
12668,12668,0
12669,12669,0
12670,12670,0
12671,12671,0
12672,12672,0
12673,12673,0
12674,12674,0
12675,12675,0
12676,12676,0
12677,12677,0
12678,12678,0
12679,12679,0
12680,12680,0
12681,12681,0
12682,12682,0
12683,12683,0
12684,12684,0
12685,12685,0
12686,12686,0
12687,12687,0
12688,12688,0
12689,12689,0
12690,12690,0
12691,12691,0
12692,12692,0
12693,12693,2
12694,12694,0
12695,12695,0
12696,12696,0
12697,12697,0
12698,12698,0
12699,12699,0
12700,12700,0
12701,12701,0
12702,12702,0
12703,12703,0
12704,12704,0
12705,12705,0
12706,12706,0
12707,12707,0
12708,12708,0
12709,12709,0
12710,12710,2
12711,12711,0
12712,12712,0
12713,12713,0
12714,12714,0
12715,12715,0
12716,12716,0
12717,12717,0
12718,12718,0
12719,12719,0
12720,12720,0
12721,12721,0
12722,12722,0
12723,12723,0
12724,12724,0
12725,12725,0
12726,12726,0
12727,12727,0
12728,12728,0
12729,12729,0
12730,12730,0
12731,12731,2
12732,12732,0
12733,12733,0
12734,12734,0
12735,12735,0
12736,12736,0
12737,12737,0
12738,12738,0
12739,12739,0
12740,12740,0
12741,12741,0
12742,12742,0
12743,12743,0
12744,12744,0
12745,12745,0
12746,12746,0
12747,12747,0
12748,12748,0
12749,12749,0
12750,12750,0
12751,12751,0
12752,12752,0
12753,12753,0
12754,12754,2
12755,12755,0
12756,12756,0
12757,12757,0
12758,12758,0
12759,12759,0
12760,12760,0
12761,12761,0
12762,12762,0
12763,12763,0
12764,12764,0
12765,12765,0
12766,12766,0
12767,12767,0
12768,12768,0
12769,12769,0
12770,12770,0
12771,12771,0
12772,12772,0
12773,12773,0
12774,12774,0
12775,12775,0
12776,12776,0
12777,12777,0
12778,12778,0
12779,12779,0
12780,12780,0
12781,12781,0
12782,12782,0
12783,12783,0
12784,12784,0
12785,12785,0
12786,12786,0
12787,12787,0
12788,12788,0
12789,12789,0
12790,12790,0
12791,12791,0
12792,12792,0
12793,12793,0
12794,12794,0
12795,12795,0
12796,12796,0
12797,12797,0
12798,12798,0
12799,12799,0
12800,12800,0
12801,12801,0
12802,12802,0
12803,12803,0
12804,12804,0
12805,12805,0
12806,12806,0
12807,12807,0
12808,12808,0
12809,12809,0
12810,12810,0
12811,12811,0
12812,12812,0
12813,12813,0
12814,12814,0
12815,12815,0
12816,12816,0
12817,12817,0
12818,12818,0
12819,12819,0
12820,12820,2
12821,12821,0
12822,12822,0
12823,12823,2
12824,12824,0
12825,12825,0
12826,12826,0
12827,12827,0
12828,12828,0
12829,12829,0
12830,12830,0
12831,12831,0
12832,12832,0
12833,12833,0
12834,12834,0
12835,12835,0
12836,12836,0
12837,12837,0
12838,12838,0
12839,12839,0
12840,12840,0
12841,12841,0
12842,12842,0
12843,12843,0
12844,12844,0
12845,12845,0
12846,12846,0
12847,12847,0
12848,12848,0
12849,12849,0
12850,12850,0
12851,12851,0
12852,12852,0
12853,12853,0
12854,12854,0
12855,12855,0
12856,12856,0
12857,12857,0
12858,12858,0
12859,12859,0
12860,12860,0
12861,12861,0
12862,12862,0
12863,12863,0
12864,12864,0
12865,12865,0
12866,12866,0
12867,12867,0
12868,12868,0
12869,12869,0
12870,12870,0
12871,12871,0
12872,12872,0
12873,12873,2
12874,12874,0
12875,12875,0
12876,12876,0
12877,12877,0
12878,12878,0
12879,12879,0
12880,12880,0
12881,12881,0
12882,12882,0
12883,12883,0
12884,12884,0
12885,12885,0
12886,12886,0
12887,12887,0
12888,12888,0
12889,12889,0
12890,12890,0
12891,12891,0
12892,12892,0
12893,12893,0
12894,12894,0
12895,12895,0
12896,12896,0
12897,12897,0
12898,12898,0
12899,12899,0
12900,12900,0
12901,12901,0
12902,12902,0
12903,12903,0
12904,12904,0
12905,12905,0
12906,12906,0
12907,12907,0
12908,12908,0
12909,12909,0
12910,12910,0
12911,12911,0
12912,12912,0
12913,12913,0
12914,12914,0
12915,12915,0
12916,12916,0
12917,12917,0
12918,12918,0
12919,12919,0
12920,12920,0
12921,12921,0
12922,12922,0
12923,12923,0
12924,12924,0
12925,12925,0
12926,12926,0
12927,12927,0
12928,12928,0
12929,12929,0
12930,12930,0
12931,12931,0
12932,12932,0
12933,12933,0
12934,12934,0
12935,12935,0
12936,12936,0
12937,12937,0
12938,12938,0
12939,12939,0
12940,12940,0
12941,12941,0
12942,12942,0
12943,12943,0
12944,12944,0
12945,12945,0
12946,12946,0
12947,12947,0
12948,12948,0
12949,12949,0
12950,12950,0
12951,12951,0
12952,12952,0
12953,12953,0
12954,12954,0
12955,12955,0
12956,12956,0
12957,12957,0
12958,12958,0
12959,12959,0
12960,12960,0
12961,12961,0
12962,12962,0
12963,12963,1
12964,12964,0
12965,12965,0
12966,12966,0
12967,12967,0
12968,12968,0
12969,12969,0
12970,12970,0
12971,12971,0
12972,12972,0
12973,12973,0
12974,12974,0
12975,12975,0
12976,12976,0
12977,12977,0
12978,12978,0
12979,12979,0
12980,12980,0
12981,12981,0
12982,12982,0
12983,12983,0
12984,12984,0
12985,12985,0
12986,12986,0
12987,12987,0
12988,12988,0
12989,12989,0
12990,12990,0
12991,12991,0
12992,12992,0
12993,12993,0
12994,12994,0
12995,12995,0
12996,12996,0
12997,12997,0
12998,12998,1
12999,12999,0
13000,13000,0
13001,13001,0
13002,13002,0
13003,13003,0
13004,13004,0
13005,13005,0
13006,13006,0
13007,13007,0
13008,13008,0
13009,13009,0
13010,13010,0
13011,13011,0
13012,13012,0
13013,13013,0
13014,13014,0
13015,13015,0
13016,13016,0
13017,13017,0
13018,13018,0
13019,13019,0
13020,13020,0
13021,13021,0
13022,13022,0
13023,13023,0
13024,13024,0
13025,13025,0
13026,13026,0
13027,13027,0
13028,13028,0
13029,13029,0
13030,13030,0
13031,13031,0
13032,13032,0
13033,13033,0
13034,13034,0
13035,13035,0
13036,13036,0
13037,13037,0
13038,13038,0
13039,13039,0
13040,13040,0
13041,13041,0
13042,13042,0
13043,13043,0
13044,13044,0
13045,13045,0
13046,13046,0
13047,13047,0
13048,13048,0
13049,13049,0
13050,13050,0
13051,13051,0
13052,13052,0
13053,13053,0
13054,13054,0
13055,13055,0
13056,13056,0
13057,13057,0
13058,13058,0
13059,13059,0
13060,13060,0
13061,13061,0
13062,13062,0
13063,13063,0
13064,13064,0
13065,13065,0
13066,13066,0
13067,13067,0
13068,13068,0
13069,13069,0
13070,13070,0
13071,13071,0
13072,13072,0
13073,13073,0
13074,13074,0
13075,13075,0
13076,13076,0
13077,13077,0
13078,13078,0
13079,13079,0
13080,13080,0
13081,13081,0
13082,13082,0
13083,13083,0
13084,13084,0
13085,13085,0
13086,13086,0
13087,13087,0
13088,13088,0
13089,13089,0
13090,13090,0
13091,13091,0
13092,13092,0
13093,13093,0
13094,13094,0
13095,13095,0
13096,13096,0
13097,13097,0
13098,13098,0
13099,13099,0
13100,13100,0
13101,13101,0
13102,13102,0
13103,13103,0
13104,13104,0
13105,13105,0
13106,13106,0
13107,13107,0
13108,13108,0
13109,13109,0
13110,13110,0
13111,13111,0
13112,13112,0
13113,13113,0
13114,13114,0
13115,13115,0
13116,13116,0
13117,13117,0
13118,13118,0
13119,13119,0
13120,13120,0
13121,13121,0
13122,13122,0
13123,13123,0
13124,13124,0
13125,13125,0
13126,13126,0
13127,13127,0
13128,13128,0
13129,13129,0
13130,13130,0
13131,13131,0
13132,13132,0
13133,13133,0
13134,13134,0
13135,13135,0
13136,13136,0
13137,13137,0
13138,13138,0
13139,13139,0
13140,13140,0
13141,13141,0
13142,13142,0
13143,13143,0
13144,13144,2
13145,13145,0
13146,13146,0
13147,13147,0
13148,13148,0
13149,13149,0
13150,13150,0
13151,13151,0
13152,13152,0
13153,13153,0
13154,13154,0
13155,13155,0
13156,13156,0
13157,13157,0
13158,13158,0
13159,13159,0
13160,13160,1
13161,13161,0
13162,13162,0
13163,13163,0
13164,13164,0
13165,13165,0
13166,13166,0
13167,13167,0
13168,13168,0
13169,13169,0
13170,13170,0
13171,13171,0
13172,13172,0
13173,13173,0
13174,13174,0
13175,13175,0
13176,13176,0
13177,13177,0
13178,13178,0
13179,13179,0
13180,13180,0
13181,13181,0
13182,13182,0
13183,13183,0
13184,13184,0
13185,13185,0
13186,13186,0
13187,13187,2
13188,13188,0
13189,13189,0
13190,13190,0
13191,13191,0
13192,13192,0
13193,13193,0
13194,13194,0
13195,13195,0
13196,13196,0
13197,13197,0
13198,13198,0
13199,13199,0
13200,13200,0
13201,13201,0
13202,13202,0
13203,13203,0
13204,13204,0
13205,13205,0
13206,13206,0
13207,13207,2
13208,13208,0
13209,13209,0
13210,13210,0
13211,13211,0
13212,13212,0
13213,13213,0
13214,13214,0
13215,13215,0
13216,13216,0
13217,13217,0
13218,13218,0
13219,13219,0
13220,13220,0
13221,13221,0
13222,13222,0
13223,13223,0
13224,13224,0
13225,13225,0
13226,13226,0
13227,13227,0
13228,13228,0
13229,13229,0
13230,13230,0
13231,13231,0
13232,13232,0
13233,13233,0
13234,13234,0
13235,13235,0
13236,13236,0
13237,13237,0
13238,13238,0
13239,13239,0
13240,13240,0
13241,13241,0
13242,13242,0
13243,13243,0
13244,13244,0
13245,13245,0
13246,13246,0
13247,13247,0
13248,13248,0
13249,13249,0
13250,13250,0
13251,13251,0
13252,13252,0
13253,13253,0
13254,13254,0
13255,13255,2
13256,13256,0
13257,13257,0
13258,13258,0
13259,13259,0
13260,13260,0
13261,13261,0
13262,13262,0
13263,13263,0
13264,13264,0
13265,13265,0
13266,13266,0
13267,13267,0
13268,13268,0
13269,13269,0
13270,13270,0
13271,13271,0
13272,13272,0
13273,13273,0
13274,13274,0
13275,13275,0
13276,13276,0
13277,13277,0
13278,13278,0
13279,13279,0
13280,13280,0
13281,13281,0
13282,13282,0
13283,13283,0
13284,13284,0
13285,13285,0
13286,13286,0
13287,13287,0
13288,13288,0
13289,13289,0
13290,13290,0
13291,13291,0
13292,13292,0
13293,13293,0
13294,13294,0
13295,13295,0
13296,13296,0
13297,13297,0
13298,13298,0
13299,13299,0
13300,13300,0
13301,13301,0
13302,13302,0
13303,13303,0
13304,13304,0
13305,13305,0
13306,13306,0
13307,13307,0
13308,13308,0
13309,13309,0
13310,13310,0
13311,13311,0
13312,13312,0
13313,13313,0
13314,13314,0
13315,13315,0
13316,13316,0
13317,13317,0
13318,13318,0
13319,13319,0
13320,13320,0
13321,13321,0
13322,13322,0
13323,13323,0
13324,13324,0
13325,13325,0
13326,13326,0
13327,13327,0
13328,13328,0
13329,13329,0
13330,13330,0
13331,13331,0
13332,13332,0
13333,13333,0
13334,13334,0
13335,13335,0
13336,13336,0
13337,13337,0
13338,13338,0
13339,13339,0
13340,13340,0
13341,13341,0
13342,13342,0
13343,13343,0
13344,13344,0
13345,13345,0
13346,13346,0
13347,13347,0
13348,13348,0
13349,13349,0
13350,13350,0
13351,13351,0
13352,13352,2
13353,13353,0
13354,13354,0
13355,13355,0
13356,13356,0
13357,13357,0
13358,13358,0
13359,13359,0
13360,13360,0
13361,13361,0
13362,13362,0
13363,13363,0
13364,13364,0
13365,13365,0
13366,13366,0
13367,13367,0
13368,13368,0
13369,13369,0
13370,13370,0
13371,13371,0
13372,13372,0
13373,13373,0
13374,13374,2
13375,13375,0
13376,13376,0
13377,13377,0
13378,13378,0
13379,13379,0
13380,13380,0
13381,13381,0
13382,13382,0
13383,13383,0
13384,13384,0
13385,13385,0
13386,13386,0
13387,13387,0
13388,13388,0
13389,13389,0
13390,13390,0
13391,13391,0
13392,13392,0
